/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/MethodHelper.java.aptl,661
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/Invoker.java.aptl,530
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/KeyboardEventImpl.java.aptl,1408
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLButtonElementImpl.java.aptl,2054
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/ElementImpl.java.aptl,16461
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/EventTargetImpl.java.aptl,982
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLOptionElementImpl.java.aptl,987
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLSelectElementImpl.java.aptl,2405
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSValueImpl.java.aptl,1000
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLInputElementImpl.java.aptl,6031
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLBaseElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLOptGroupElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/XPathResultImpl.java.aptl,1523
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLStyleElementImpl.java.aptl,601
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLFontElementImpl.java.aptl,518
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSStyleRuleImpl.java.aptl,335
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLFrameSetElementImpl.java.aptl,3152
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/RectImpl.java.aptl,908
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTableCellElementImpl.java.aptl,2041
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSStyleDeclarationImpl.java.aptl,1592
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLOptionsCollectionImpl.java.aptl,687
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSRuleImpl.java.aptl,1492
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTableCaptionElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLModElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSValueListImpl.java.aptl,280
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLMetaElementImpl.java.aptl,651
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DOMStringListImpl.java.aptl,829
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/NodeImpl.java.aptl,7761
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLAnchorElementImpl.java.aptl,2987
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLFieldSetElementImpl.java.aptl,781
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/NamedNodeMapImpl.java.aptl,1383
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/XPathNSResolverImpl.java.aptl,693
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSFontFaceRuleImpl.java.aptl,202
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLLIElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTableRowElementImpl.java.aptl,1180
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/ProcessingInstructionImpl.java.aptl,271
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLDListElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLOListElementImpl.java.aptl,651
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/JSObject.java.aptl,1979
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLPreElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSImportRuleImpl.java.aptl,345
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLMenuElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DOMWindowImpl.java.aptl,17282
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLImageElementImpl.java.aptl,2748
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLBRElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/WheelEventImpl.java.aptl,938
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/EventImpl.java.aptl,2660
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLHeadingElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CounterImpl.java.aptl,795
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLHRElementImpl.java.aptl,651
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DocumentTypeImpl.java.aptl,578
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/EntityImpl.java.aptl,405
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTableSectionElementImpl.java.aptl,927
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLScriptElementImpl.java.aptl,1316
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSMediaRuleImpl.java.aptl,473
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/RGBColorImpl.java.aptl,908
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/MutationEventImpl.java.aptl,730
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSRuleListImpl.java.aptl,776
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLLinkElementImpl.java.aptl,1399
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLAreaElementImpl.java.aptl,2573
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLMapElementImpl.java.aptl,335
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/UIEventImpl.java.aptl,837
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/MediaListImpl.java.aptl,1055
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/TextImpl.java.aptl,408
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTitleElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLLegendElementImpl.java.aptl,468
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLParagraphElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CDATASectionImpl.java.aptl,117
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSPrimitiveValueImpl.java.aptl,1597
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLCollectionImpl.java.aptl,962
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLLabelElementImpl.java.aptl,551
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLBaseFontElementImpl.java.aptl,524
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLParamElementImpl.java.aptl,651
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSStyleSheetImpl.java.aptl,738
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/StyleSheetImpl.java.aptl,1262
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLHeadElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLIFrameElementImpl.java.aptl,1746
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTableColElementImpl.java.aptl,917
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DocumentFragmentImpl.java.aptl,705
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSPageRuleImpl.java.aptl,335
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/StyleSheetListImpl.java.aptl,776
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLHtmlElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLBodyElementImpl.java.aptl,3837
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSUnknownRuleImpl.java.aptl,119
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLDivElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLFrameElementImpl.java.aptl,1600
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/TreeWalkerImpl.java.aptl,1557
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CSSCharsetRuleImpl.java.aptl,267
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/NodeFilterImpl.java.aptl,1146
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CharacterDataImpl.java.aptl,1018
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLQuoteElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLAppletElementImpl.java.aptl,1614
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/MouseEventImpl.java.aptl,1503
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLObjectElementImpl.java.aptl,2696
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DocumentImpl.java.aptl,18100
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/EventListenerImpl.java.aptl,1301
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLUListElementImpl.java.aptl,385
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLFormElementImpl.java.aptl,1629
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/XPathExpressionImpl.java.aptl,875
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLElementImpl.java.aptl,2583
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTextAreaElementImpl.java.aptl,3437
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLDocumentImpl.java.aptl,1874
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DOMSelectionImpl.java.aptl,2558
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/NodeIteratorImpl.java.aptl,1224
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/RangeImpl.java.aptl,3368
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLDirectoryElementImpl.java.aptl,252
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/EntityReferenceImpl.java.aptl,117
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/NodeListImpl.java.aptl,772
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/AttrImpl.java.aptl,573
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/DOMImplementationImpl.java.aptl,1282
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/HTMLTableElementImpl.java.aptl,2604
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/dom/CommentImpl.java.aptl,117
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/WCPluginWidget.java.aptl,1764
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/LoadListenerClient.java.aptl,980
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/perf/WCFontPerfLogger.java.aptl,1781
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/perf/WCGraphicsPerfLogger.java.aptl,5950
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/perf/PerfLogger.java.aptl,3237
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/plugin/PluginListener.java.aptl,118
